Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,CGPA,Dropout,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD
20.9,1,32322.0,1,3.3,97.1,0,23.5,0,0,5.6,4.0,4.0,0,0,0,1,1,0,0,0,1,0,0
22.8,1,25000.0,1,2.73,67.0,2,32.2,0,0,5.2,2.07,1.48,0,0,0,0,1,0,0,0,1,0,0
24.1,1,25000.0,1,4.22,94.2,1,21.2,1,1,7.1,3.82,3.65,0,0,0,1,0,0,0,0,0,0,0
22.2,0,32600.0,0,5.04,78.9,3,27.1,0,1,4.0,3.04,3.23,0,1,0,0,0,1,0,0,1,0,0
21.0,1,25000.0,1,4.96,77.6,2,24.6,1,0,4.1,4.0,3.95,0,1,0,0,0,0,0,0,1,0,0
18.1,1,29740.5,1,4.0,61.3,1,5.0,0,0,5.5,2.35,2.27,0,0,0,1,0,0,0,1,0,0,1
18.7,0,44468.0,1,4.15,86.1,0,40.3,1,0,6.1,1.39,1.38,1,1,0,0,1,0,0,0,1,0,0
20.3,1,25000.0,1,4.36,88.4,0,8.0,1,1,5.9,2.76,2.46,0,0,0,0,0,0,0,1,0,0,0
19.7,1,25000.0,1,3.66,78.3,1,8.8,0,1,4.5,2.94,2.52,0,1,0,0,1,0,0,0,0,0,0
20.6,1,25000.0,1,3.58,84.2,1,40.7,1,0,3.9,1.55,2.17,0,0,0,1,0,1,0,0,1,0,0
21.1,1,25000.0,1,2.73,100.0,0,16.7,0,0,5.4,3.53,3.56,0,0,0,0,0,0,1,0,1,0,0
22.2,1,38439.0,1,4.9,76.6,0,5.1,0,0,5.7,0.2,0.0,1,0,0,0,0,0,1,0,1,0,0
20.8,1,31806.0,1,1.66,78.8,2,46.0,0,0,3.3,2.33,2.74,0,0,1,0,0,0,0,0,0,0,0
22.1,0,124882.0,0,2.3,93.4,0,22.3,1,0,2.0,3.9,3.83,0,0,1,0,0,0,0,1,1,0,0
21.1,1,57077.0,1,6.43,69.4,1,44.6,1,0,2.4,3.19,3.45,0,0,1,0,0,0,0,1,0,1,0
17.0,1,25000.0,1,3.85,84.0,0,19.0,0,0,2.9,4.0,3.94,0,1,0,0,0,0,0,1,1,0,0
18.9,0,25000.0,1,4.18,62.7,4,10.3,1,0,3.3,2.57,3.0,0,0,0,1,0,0,0,1,1,0,0
20.7,1,150846.0,1,2.42,71.0,3,26.1,1,1,5.3,0.92,0.73,1,0,0,1,0,0,0,1,0,0,0
18.3,0,56249.0,0,4.63,72.5,2,15.5,0,0,5.7,3.2,3.31,0,0,0,0,0,1,0,0,1,0,0
22.3,1,42346.0,1,5.79,75.0,1,34.9,0,0,5.2,0.48,0.56,1,0,0,1,0,0,0,1,0,0,0
24.4,1,31098.0,0,5.89,72.0,4,38.1,0,1,6.1,3.83,3.7,0,0,0,1,0,1,0,0,0,1,0
23.7,0,35035.0,1,2.03,83.6,3,41.2,0,0,6.2,1.59,1.45,0,1,0,0,0,0,0,0,1,0,0
20.5,1,25000.0,1,5.52,93.2,1,26.3,0,0,6.1,1.56,1.3,0,1,0,0,1,0,0,0,0,0,0
24.3,1,32670.0,1,4.01,98.3,3,46.6,1,0,5.7,2.43,2.78,0,0,1,0,1,0,0,0,1,0,0
21.3,0,31031.0,1,0.72,73.8,4,18.9,0,1,3.6,1.72,2.04,1,1,0,0,0,0,1,0,0,0,1
20.3,1,25000.0,1,2.0,87.8,2,31.6,0,1,3.1,1.89,2.02,0,0,0,1,0,1,0,0,0,0,0
19.7,0,25000.0,0,1.55,91.7,1,28.3,0,1,4.5,1.89,1.51,0,1,0,0,0,0,0,1,0,0,0
20.3,0,73799.0,1,4.78,83.0,2,53.7,0,0,7.5,1.72,1.32,0,1,0,0,0,1,0,0,0,0,0
20.1,1,27581.0,1,3.76,87.7,2,44.5,0,0,9.7,3.45,3.7,0,0,1,0,0,1,0,0,0,0,1
21.4,0,103023.0,1,3.15,85.7,0,30.4,0,0,6.5,0.82,0.9,1,0,1,0,1,0,0,0,0,0,0
21.4,1,25000.0,1,3.88,85.7,2,32.4,1,0,6.1,1.63,1.75,0,0,0,1,0,1,0,0,1,0,0
21.0,0,25000.0,1,6.28,76.1,2,48.4,0,1,7.4,2.04,2.13,0,0,0,1,0,0,0,1,0,0,0
22.0,0,25000.0,1,3.62,66.0,3,21.0,0,0,8.2,2.06,2.72,0,0,1,0,0,1,0,0,1,0,0
23.6,0,25000.0,1,4.43,79.2,3,5.6,1,0,3.8,1.7,1.49,0,1,0,0,0,0,0,1,0,1,0
23.1,1,25000.0,1,4.82,75.9,1,18.4,1,1,10.0,0.35,0.91,1,0,1,0,0,0,1,0,1,0,0
17.7,0,35925.0,1,2.42,79.8,1,25.0,1,0,8.4,0.15,0.34,1,0,1,0,0,1,0,0,0,1,0
17.0,1,34895.0,1,4.73,89.7,0,46.3,1,1,3.0,4.0,3.6,0,0,0,1,0,0,0,1,0,0,0
23.1,1,29740.5,1,4.0,78.5,4,42.4,0,0,5.5,4.0,3.85,0,1,0,0,0,1,0,0,0,0,0
18.0,0,25000.0,1,5.3,83.2,3,29.5,1,0,10.0,1.81,1.77,1,0,1,0,1,0,0,0,0,1,0
20.5,1,72158.0,1,3.81,72.5,3,35.6,0,0,7.4,2.13,2.4,0,0,0,0,1,0,0,0,1,0,0
18.4,0,25048.0,1,5.22,78.9,0,21.5,0,1,4.4,3.9,3.75,0,0,0,1,1,0,0,0,0,0,0
17.0,1,25000.0,1,4.64,75.8,2,55.1,1,1,5.6,3.52,3.56,1,0,0,0,0,0,1,0,1,0,0
22.2,0,35065.0,1,4.09,83.0,2,44.6,1,0,6.9,3.58,3.38,0,1,0,0,0,0,0,1,1,0,0
22.7,1,33613.0,1,5.19,78.3,3,30.6,1,1,7.1,0.75,0.84,1,1,0,0,0,0,0,1,0,1,0
19.7,1,25000.0,1,6.27,89.2,0,29.1,1,0,8.0,1.2,1.04,1,0,1,0,1,0,0,0,0,1,0
17.0,1,32504.0,1,5.2,75.2,1,38.4,1,0,5.9,2.69,2.89,0,0,0,0,0,1,0,0,1,0,0
19.8,0,25000.0,1,3.9,99.5,1,29.3,0,0,6.0,2.78,2.53,0,0,1,0,0,0,0,0,0,1,0
21.9,1,46908.0,1,3.37,70.2,2,8.1,0,0,4.8,2.35,2.66,0,0,1,0,0,1,0,0,1,0,0
17.7,0,25000.0,1,4.69,84.4,3,48.4,0,0,3.8,3.77,3.66,0,1,0,0,0,0,1,0,1,0,0
21.4,1,25000.0,1,4.2,69.1,1,44.0,0,1,3.7,2.4,2.9,0,0,0,1,0,1,0,0,0,1,0
21.0,1,43883.0,1,5.46,90.4,5,34.5,0,0,5.2,2.61,2.15,0,0,1,0,1,0,0,0,0,1,0
22.3,1,61229.0,1,2.76,82.4,0,25.0,0,0,6.1,3.46,3.53,0,0,0,1,0,0,0,0,0,0,0
21.3,1,76993.0,1,5.35,83.6,0,30.1,0,0,2.9,3.93,3.98,0,0,0,0,1,0,0,0,0,0,0
18.9,0,56021.0,1,2.19,74.8,2,5.0,1,0,9.2,2.99,3.02,0,0,1,0,0,0,1,0,0,0,0
23.6,0,25000.0,1,3.77,90.7,4,16.7,0,0,4.2,4.0,3.77,0,0,0,1,1,0,0,0,0,1,0
20.7,1,25000.0,1,4.76,87.1,2,51.2,0,0,4.0,3.52,3.93,0,0,0,1,0,0,1,0,0,0,0
20.9,0,69081.0,1,3.85,77.6,3,36.2,1,1,5.4,0.03,0.05,1,0,0,0,0,0,0,0,0,0,0
18.9,0,67671.0,1,4.57,81.9,1,6.6,1,0,1.2,4.0,4.0,0,1,0,0,1,0,0,0,0,0,0
20.0,1,25000.0,1,5.8,74.9,0,20.1,1,0,6.2,0.72,1.24,0,0,0,1,0,0,1,0,0,1,0
19.1,1,51674.0,0,3.26,74.2,3,6.9,1,0,3.7,2.88,3.1,0,0,1,0,0,1,0,0,0,1,0
20.6,0,25000.0,0,2.17,77.1,1,20.6,1,1,2.0,0.87,0.89,0,0,0,0,1,0,0,0,0,0,0
24.8,1,73186.0,1,2.52,79.8,0,28.0,1,0,5.8,0.75,0.78,0,0,0,0,0,0,0,0,0,0,0
18.0,1,25000.0,1,3.88,82.0,4,49.2,0,0,5.8,2.62,2.78,1,0,1,0,0,0,1,0,1,0,0
17.5,1,29740.5,1,4.0,81.6,2,39.4,0,0,5.5,2.23,2.71,0,0,0,1,0,0,0,1,1,0,0
24.2,0,47652.0,1,3.59,75.1,1,26.4,0,1,5.8,2.37,2.54,0,0,0,1,0,0,0,0,0,1,0
20.5,1,87424.0,1,6.8,88.1,2,27.0,1,1,5.8,2.16,1.95,0,0,0,0,1,0,0,0,1,0,0
19.5,1,25000.0,1,2.35,90.7,2,20.4,1,0,5.6,2.24,1.92,0,0,1,0,0,0,0,1,0,0,0
23.3,1,37912.0,1,1.73,89.3,1,43.1,1,1,1.0,4.0,3.92,0,1,0,0,0,0,1,0,1,0,0
19.7,1,25000.0,1,4.3,87.6,1,44.5,0,1,5.6,3.53,3.96,0,0,1,0,0,1,0,0,0,0,0
25.0,1,49335.0,1,3.26,62.0,0,13.9,1,0,5.4,0.67,0.36,0,0,0,0,1,0,0,0,0,0,1
22.5,0,50992.0,1,3.02,74.0,1,9.4,0,0,5.2,3.13,3.64,0,0,1,0,0,0,1,0,0,0,0
19.9,1,125268.0,0,4.03,70.1,1,26.2,1,0,4.0,1.69,1.76,0,0,0,0,0,1,0,0,1,0,0
25.7,0,39705.0,0,2.4,67.8,4,27.6,1,0,6.5,1.22,1.09,0,0,1,0,0,1,0,0,0,0,0
19.7,1,45911.0,1,4.71,91.2,2,33.1,1,1,3.7,2.99,2.74,1,0,1,0,0,0,0,1,1,0,0
22.6,0,25000.0,1,4.25,95.6,3,9.9,0,0,6.8,1.63,1.24,0,1,0,0,0,0,0,0,0,0,0
21.7,0,41144.0,1,3.53,82.1,2,21.4,1,1,6.2,0.92,1.18,1,1,0,0,0,0,0,0,1,0,0
23.9,1,25000.0,1,4.27,85.8,1,29.0,1,0,8.0,1.29,0.94,0,0,0,0,0,1,0,0,0,1,0
24.4,0,31873.0,0,6.49,79.1,0,20.7,1,1,4.7,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
21.1,1,33015.0,1,3.68,91.4,3,40.3,0,0,7.9,0.87,0.81,0,1,0,0,0,0,0,0,0,1,0
19.3,0,25000.0,1,3.36,84.2,0,52.4,0,0,5.9,1.58,0.93,0,1,0,0,0,0,0,0,0,1,0
22.0,1,30877.0,1,4.87,77.8,0,23.5,0,0,5.4,2.96,2.98,0,0,0,0,0,0,1,0,0,0,0
19.5,0,25000.0,1,3.14,86.5,0,40.7,0,1,4.0,1.31,1.07,0,1,0,0,1,0,0,0,1,0,0
25.4,0,25000.0,1,4.63,80.5,1,25.7,1,0,6.2,3.28,3.51,0,0,1,0,0,0,1,0,0,0,0
21.3,0,56727.0,0,5.07,83.6,0,18.8,0,0,4.6,2.45,3.23,0,0,1,0,1,0,0,0,1,0,0
20.2,0,33033.0,1,5.82,87.5,1,21.5,0,0,5.4,1.49,1.53,0,0,0,1,0,0,0,1,1,0,0
21.4,1,36616.0,1,3.58,100.0,3,39.2,0,0,6.9,2.25,2.07,0,0,0,0,0,1,0,0,0,0,1
18.0,0,25000.0,0,2.28,96.3,0,22.3,0,0,5.4,3.78,3.98,0,0,0,0,1,0,0,0,1,0,0
18.9,0,38333.0,1,3.67,83.2,4,24.6,0,0,6.1,2.72,2.95,0,0,0,0,0,1,0,0,1,0,0
23.6,0,40874.0,1,4.23,74.5,1,16.3,1,1,8.2,2.46,2.31,0,0,0,0,0,0,0,1,0,1,0
19.6,1,25000.0,1,3.2,64.0,3,37.6,1,0,6.5,1.7,1.62,1,0,1,0,0,0,1,0,0,0,0
18.7,0,103883.0,0,4.17,92.3,1,35.5,0,1,4.3,2.79,2.99,0,0,0,0,0,0,0,1,0,0,0
22.2,1,25000.0,1,6.27,91.0,0,47.5,1,0,4.8,3.64,3.47,0,1,0,0,0,0,0,1,0,0,0
23.6,0,47602.0,0,3.26,77.0,3,37.2,0,0,5.8,1.93,2.17,0,0,1,0,0,0,0,1,0,1,0
22.6,1,45601.0,1,2.95,81.3,0,35.0,0,0,9.3,0.0,0.43,1,0,0,1,1,0,0,0,0,0,0
23.2,1,41149.0,1,5.22,83.7,1,37.0,0,1,3.1,1.75,1.84,0,1,0,0,0,0,0,1,0,0,0
19.3,0,33048.0,1,2.39,86.8,1,26.9,0,0,5.8,2.28,2.4,0,0,0,0,1,0,0,0,0,0,1
17.9,1,41374.0,1,4.02,95.2,5,31.3,0,0,8.0,1.89,2.37,0,0,1,0,1,0,0,0,1,0,0
24.3,0,50056.0,1,3.32,71.6,2,41.2,1,0,6.6,0.4,0.05,0,1,0,0,0,1,0,0,0,0,0
20.3,0,29740.5,0,4.0,87.4,1,20.2,0,1,5.5,3.93,3.26,0,0,0,1,1,0,0,0,0,0,0
20.4,1,35579.0,1,3.81,83.8,1,50.4,1,0,2.4,4.0,3.75,0,0,0,1,0,1,0,0,1,0,0
23.9,1,26636.0,1,3.18,77.9,0,37.7,1,1,8.2,1.93,1.75,0,0,1,0,0,0,0,0,0,1,0
22.2,0,25000.0,1,4.66,88.5,1,54.3,0,1,4.6,3.69,3.7,0,1,0,0,0,0,1,0,0,0,0
22.0,1,45720.0,1,4.26,81.1,2,15.9,0,1,3.8,3.14,2.63,0,0,1,0,1,0,0,0,0,1,0
25.8,0,25000.0,1,4.23,81.4,2,15.9,0,0,6.0,2.52,2.3,0,0,0,0,1,0,0,0,1,0,0
19.6,0,25000.0,0,2.77,84.5,1,34.5,0,0,8.1,1.26,1.76,0,0,0,1,0,0,0,1,0,0,0
23.0,1,25000.0,1,3.26,78.3,3,31.5,1,0,6.2,2.45,2.51,0,0,0,1,1,0,0,0,0,0,0
21.1,1,25000.0,1,4.33,87.2,2,24.5,0,0,4.8,2.96,2.9,1,0,1,0,0,0,0,0,0,1,0
21.6,1,55110.0,1,2.84,78.8,3,14.8,1,0,5.9,0.05,0.15,0,1,0,0,0,1,0,0,1,0,0
24.4,0,32595.0,1,3.95,95.5,2,26.8,0,0,5.7,2.82,2.92,0,0,1,0,0,0,0,0,0,0,0
22.1,1,68147.0,1,4.45,83.8,1,32.6,0,0,4.7,2.5,2.32,0,0,0,1,0,0,0,1,0,1,0
22.2,1,25000.0,1,4.97,76.6,0,14.3,1,0,5.6,2.88,2.65,0,0,0,0,1,0,0,0,0,1,0
23.4,0,50237.0,1,3.3,84.5,3,25.1,0,0,4.0,2.62,2.81,0,0,0,0,0,0,0,1,0,0,0
20.2,0,163370.0,1,3.49,89.9,1,34.6,0,1,3.7,2.93,2.61,0,0,0,1,1,0,0,0,0,0,0
19.2,1,36813.0,0,4.26,69.4,1,39.5,0,1,6.5,4.0,3.79,0,0,0,0,0,0,0,0,0,0,0
18.7,1,49861.0,1,3.05,92.1,2,26.6,0,1,4.8,2.44,2.26,0,1,0,0,1,0,0,0,0,1,0
17.0,0,45076.0,1,2.2,84.7,0,20.4,0,1,5.5,3.92,4.0,0,0,0,1,0,0,1,0,0,1,0
25.5,0,25000.0,1,4.46,81.8,0,31.4,1,0,4.1,2.71,2.73,0,0,1,0,0,0,1,0,1,0,0
18.6,0,42256.0,1,3.66,76.5,1,27.5,0,0,4.5,1.82,1.85,0,1,0,0,0,0,0,1,1,0,0
20.5,0,35735.0,1,4.7,84.8,1,12.4,0,0,4.6,2.97,2.81,1,0,1,0,0,0,1,0,0,0,0
20.4,0,25442.0,1,3.26,74.9,4,24.6,0,1,4.4,2.33,2.64,0,1,0,0,1,0,0,0,0,1,0
21.7,0,25000.0,0,4.11,66.1,0,22.9,1,0,4.8,1.87,1.46,0,1,0,0,0,0,1,0,1,0,0
22.8,0,45089.0,0,1.65,76.3,1,30.3,1,1,5.9,1.9,2.07,1,1,0,0,0,0,0,0,1,0,0
22.9,0,25000.0,1,4.79,79.8,0,21.2,1,1,8.0,0.42,0.21,0,1,0,0,0,0,0,0,0,0,0
19.7,0,106958.0,1,3.3,86.9,0,23.4,1,0,6.9,3.42,3.45,0,0,0,0,0,0,0,0,1,0,0
20.6,1,31841.0,1,3.82,80.2,0,27.8,1,0,4.9,2.7,2.96,0,1,0,0,0,0,0,0,0,1,0
21.6,1,25000.0,0,3.8,72.8,2,37.7,0,0,4.4,2.85,2.59,0,0,0,1,0,0,0,1,0,0,0
20.5,0,25000.0,1,3.55,76.7,1,31.1,0,1,2.3,1.86,1.96,0,0,1,0,0,0,1,0,0,0,0
24.5,1,25163.0,1,4.08,82.2,0,62.0,0,0,4.3,2.62,2.65,0,0,0,1,0,1,0,0,0,0,0
22.1,0,126428.0,1,4.02,87.2,3,14.8,0,0,3.5,3.54,3.26,0,0,0,0,0,0,0,1,1,0,0
22.6,1,25000.0,1,4.29,88.5,2,40.9,1,0,5.6,0.0,0.32,0,0,1,0,0,1,0,0,1,0,0
22.5,0,27730.0,1,2.36,71.1,3,29.1,0,0,8.5,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0
23.6,1,25000.0,1,5.0,82.4,3,13.3,0,1,4.8,4.0,3.63,0,0,1,0,0,1,0,0,1,0,0
21.4,0,40117.0,1,3.84,88.2,2,25.5,0,0,2.9,1.84,2.33,0,0,1,0,0,0,0,0,1,0,0
18.1,0,25000.0,1,4.44,75.0,1,11.8,1,0,5.1,1.42,1.27,1,1,0,0,0,0,1,0,1,0,0
21.9,1,25000.0,1,3.83,96.4,0,31.0,0,0,4.7,3.45,2.96,0,0,0,0,1,0,0,0,1,0,0
19.6,0,26445.0,1,2.61,78.0,2,26.3,1,0,7.8,1.94,2.19,1,1,0,0,1,0,0,0,0,0,0
19.8,1,25000.0,1,7.29,90.2,3,21.8,1,1,2.1,2.78,3.07,0,0,0,0,0,0,0,1,1,0,0
22.3,1,25000.0,1,4.16,87.5,0,17.3,0,1,3.7,4.0,4.0,0,0,0,1,0,1,0,0,1,0,0
23.7,1,25000.0,1,1.95,76.5,1,42.2,0,1,6.9,1.98,1.93,0,0,0,0,0,0,1,0,0,0,0
21.0,1,60525.0,1,3.88,82.1,0,28.1,0,0,2.7,4.0,3.92,0,0,0,0,1,0,0,0,0,0,0
21.7,0,25000.0,0,3.49,92.9,2,32.5,1,1,6.5,1.52,0.89,0,0,0,0,0,0,1,0,0,0,0
24.7,1,25000.0,1,3.79,77.7,1,32.1,0,1,4.3,1.1,1.08,1,0,1,0,1,0,0,0,1,0,0
21.5,0,25000.0,1,1.87,83.4,2,31.3,0,0,7.3,1.17,1.5,1,1,0,0,0,0,1,0,1,0,0
26.7,1,30718.0,1,4.04,70.0,1,26.1,1,0,5.4,1.08,0.86,0,1,0,0,1,0,0,0,0,1,0
22.2,0,25000.0,1,2.87,84.9,2,48.2,0,0,5.2,0.38,0.03,1,0,0,1,0,1,0,0,1,0,0
17.1,1,78872.0,0,5.92,78.8,1,56.8,1,0,6.6,2.28,1.86,0,1,0,0,1,0,0,0,1,0,0
22.7,0,50038.0,1,3.86,86.2,0,47.4,0,0,5.5,2.94,2.56,0,0,0,1,0,0,0,0,0,0,0
21.8,0,70130.0,1,4.93,75.2,2,30.3,1,0,3.3,3.76,3.37,0,0,0,1,1,0,0,0,0,0,0
23.8,0,37619.0,1,5.15,84.6,7,29.4,0,0,4.6,0.56,0.75,1,0,0,0,0,0,0,0,1,0,0
22.5,1,25000.0,1,4.58,79.2,1,43.1,1,1,2.6,3.54,3.27,0,1,0,0,0,1,0,0,1,0,0
20.7,0,74697.0,1,4.21,60.9,2,20.9,1,0,3.9,2.82,2.44,0,0,0,1,0,0,0,1,0,0,0
18.3,1,25000.0,1,5.43,82.7,1,50.5,1,0,1.7,3.26,3.02,0,0,1,0,0,0,0,1,0,0,0
20.5,1,25000.0,1,3.19,92.1,1,39.5,0,0,9.7,0.23,0.29,0,0,1,0,0,0,1,0,0,0,0
19.1,1,32656.0,1,4.97,73.2,2,26.6,0,1,5.5,2.65,3.03,0,0,0,0,1,0,0,0,1,0,0
19.7,1,67978.0,1,3.46,76.8,1,33.4,1,1,6.5,1.66,2.16,1,1,0,0,1,0,0,0,0,0,0
22.3,1,55936.0,0,4.12,92.6,0,37.5,1,0,4.0,2.62,3.07,0,0,1,0,0,0,0,0,0,0,0
24.7,0,51214.0,1,2.43,86.5,0,24.9,0,1,6.4,1.62,1.23,0,0,1,0,0,0,0,0,0,0,0
21.9,1,25000.0,0,2.3,79.4,3,42.4,0,0,6.9,3.31,3.87,0,0,0,0,0,0,1,0,1,0,0
18.4,1,25000.0,1,3.9,84.4,0,45.3,0,0,7.2,1.35,1.73,0,0,1,0,0,1,0,0,0,0,0
22.0,1,36591.0,1,5.39,77.0,2,26.8,0,0,5.4,1.3,1.46,0,0,1,0,0,0,0,1,1,0,0
23.6,0,27500.0,1,3.74,100.0,0,24.3,0,0,7.3,2.45,1.91,0,1,0,0,0,0,0,0,0,0,0
19.7,0,50695.0,1,6.2,89.1,4,28.7,1,0,4.4,3.89,4.0,0,0,0,0,0,1,0,0,1,0,0
20.7,1,29740.5,1,4.0,95.7,3,16.1,0,1,5.5,2.81,2.74,0,0,0,0,0,0,0,1,0,1,0
21.0,0,42396.0,1,3.78,82.7,4,10.0,0,0,5.6,3.08,2.76,0,0,1,0,0,0,0,1,0,0,0
19.3,0,25000.0,1,5.93,71.8,3,24.8,1,1,3.4,4.0,3.95,1,0,0,1,1,0,0,0,0,0,0
22.4,1,32106.0,1,5.7,86.0,1,18.5,0,0,2.2,4.0,3.99,0,0,1,0,0,0,0,1,0,0,0
20.7,0,27853.0,1,2.23,92.0,0,51.2,0,1,5.0,2.81,2.61,0,0,0,0,0,1,0,0,0,1,0
21.9,0,32886.0,1,3.95,92.4,2,24.5,0,0,5.0,0.83,0.54,1,1,0,0,0,0,0,1,0,0,1
19.0,0,25000.0,1,4.67,68.5,3,35.5,0,0,5.0,1.86,2.27,0,0,1,0,0,0,0,0,0,0,1
20.0,1,25000.0,1,4.94,83.7,1,22.5,1,1,7.4,2.07,2.44,0,0,0,0,0,1,0,0,0,0,0
22.6,1,39257.0,1,4.79,69.2,2,51.4,1,0,8.0,1.05,0.88,1,0,0,0,0,0,0,1,1,0,0
20.2,1,25000.0,0,3.79,77.3,3,27.7,1,0,6.7,2.11,2.69,1,0,1,0,0,0,1,0,0,1,0
24.8,0,41974.0,1,3.6,86.7,2,15.1,0,0,6.6,2.78,2.82,0,1,0,0,0,0,1,0,0,0,0
20.1,0,25000.0,1,3.86,92.7,3,38.0,0,0,5.4,4.0,4.0,0,0,1,0,0,1,0,0,0,0,0
21.5,1,69532.0,1,3.03,83.8,3,33.1,1,0,5.8,1.98,2.07,0,1,0,0,0,0,0,0,0,0,0
23.1,1,54211.0,1,2.23,72.8,0,44.4,1,0,6.3,2.48,1.91,1,1,0,0,0,0,0,1,0,0,0
17.9,0,35529.0,1,4.67,86.8,2,28.2,1,1,5.8,2.77,2.14,0,0,0,0,0,0,0,0,0,0,0
17.1,0,26161.0,0,4.75,75.2,1,31.3,1,1,6.6,3.36,3.08,0,0,0,1,1,0,0,0,0,1,0
17.6,0,49585.0,1,6.28,79.7,1,11.9,1,1,5.6,2.58,1.93,0,0,0,0,0,1,0,0,0,0,0
23.8,0,37629.0,1,3.23,82.7,2,40.0,1,0,4.6,2.8,2.6,0,1,0,0,1,0,0,0,0,0,0
19.8,0,34309.0,1,4.48,76.6,0,30.8,0,0,6.0,2.14,2.12,0,0,0,1,0,1,0,0,0,0,0
26.6,1,55588.0,1,3.67,87.1,4,28.5,0,1,5.1,3.33,3.35,0,1,0,0,0,1,0,0,0,0,0
19.8,1,69977.0,1,3.81,88.0,4,27.2,1,1,8.1,2.85,2.68,1,0,1,0,0,0,0,1,0,1,0
21.4,1,25000.0,1,3.18,90.2,1,26.6,0,0,4.7,3.11,3.14,0,1,0,0,0,0,0,0,0,0,0
24.4,0,29740.5,1,4.0,93.4,1,40.2,0,1,5.5,1.2,1.37,0,0,0,1,0,0,0,0,0,0,0
25.4,1,25000.0,1,5.8,80.9,3,18.9,1,1,8.5,2.39,2.48,0,0,1,0,0,0,0,0,0,0,0
25.5,1,25000.0,1,3.44,72.2,0,38.9,0,0,3.5,2.34,2.53,1,0,0,0,1,0,0,0,0,1,0
23.7,1,28634.0,1,4.53,73.0,2,10.7,1,1,7.8,1.66,1.03,1,0,0,1,0,0,1,0,0,1,0
23.3,1,29740.5,1,4.0,95.9,1,7.0,1,0,5.5,2.66,2.79,0,0,0,0,0,0,0,0,0,1,0
22.3,0,29353.0,1,2.1,94.9,1,46.9,1,0,6.5,0.15,0.41,1,0,1,0,0,0,0,1,0,0,0
22.7,1,25000.0,1,3.8,92.7,1,17.7,0,0,8.3,1.58,1.07,0,0,0,0,0,1,0,0,0,0,0
19.8,1,58447.0,1,6.49,77.3,3,31.3,0,1,4.1,2.58,2.54,1,0,0,1,0,0,1,0,1,0,0
19.2,0,32349.0,1,2.94,95.5,0,26.8,0,0,4.7,2.44,2.16,0,1,0,0,0,0,0,0,0,1,0
21.0,1,36526.0,1,2.74,80.6,2,34.1,0,0,6.9,0.37,0.48,0,0,1,0,0,0,1,0,0,0,0
20.6,0,59429.0,1,2.86,84.7,1,30.6,1,0,4.8,2.72,3.33,0,0,1,0,0,0,1,0,0,0,0
20.0,0,27613.0,1,6.35,88.6,2,42.5,0,0,1.5,4.0,4.0,0,0,0,0,0,0,0,1,0,1,0
22.5,0,102347.0,1,5.44,92.1,1,12.8,0,0,7.2,4.0,4.0,0,0,1,0,0,1,0,0,0,1,0
23.1,0,25000.0,1,4.82,86.3,1,38.1,0,1,6.2,2.47,2.16,0,0,1,0,0,0,1,0,0,1,0
21.2,1,98594.0,1,5.76,93.0,3,29.4,0,0,5.5,1.93,1.99,0,1,0,0,1,0,0,0,0,1,0
24.3,0,29740.5,1,4.0,82.1,2,11.6,0,1,5.5,1.77,1.61,0,0,0,1,0,0,0,0,0,1,0
18.5,1,40558.0,1,3.86,80.4,1,23.6,0,1,9.5,0.98,0.94,0,0,0,0,0,1,0,0,0,0,0
20.6,1,25000.0,1,3.41,79.4,2,10.8,0,0,7.3,0.44,0.78,1,1,0,0,0,0,0,1,1,0,0
19.4,1,29740.5,1,4.0,57.8,3,9.9,1,1,5.5,2.33,2.12,0,0,0,1,0,0,1,0,0,0,0
17.0,1,29740.5,1,4.0,44.6,1,24.8,1,0,5.5,1.27,1.35,1,0,0,0,0,1,0,0,1,0,0
20.8,0,35402.0,1,2.81,90.3,0,44.2,1,0,7.6,1.29,1.47,0,1,0,0,0,0,1,0,1,0,0
20.7,1,25000.0,1,4.68,80.1,0,33.8,1,0,7.6,2.42,2.96,0,0,0,0,0,0,0,1,0,0,1
24.3,0,52174.0,1,3.58,87.9,4,45.6,1,1,2.8,1.81,2.35,1,1,0,0,1,0,0,0,1,0,0
22.4,1,25000.0,1,5.44,86.8,3,30.9,1,1,4.6,3.59,3.42,0,1,0,0,0,0,0,1,0,0,0
18.7,1,81638.0,1,2.74,83.3,3,48.6,1,0,3.5,2.59,2.73,0,0,0,1,1,0,0,0,0,0,0
25.1,0,25000.0,1,4.74,89.6,1,47.4,0,0,6.7,3.55,4.0,0,0,0,1,0,1,0,0,1,0,0
23.7,1,25000.0,1,4.21,90.6,3,18.6,0,0,3.9,3.48,3.28,0,0,0,1,1,0,0,0,0,0,0
22.3,0,52624.0,1,4.24,74.4,1,30.9,1,0,8.3,1.5,1.18,1,0,0,1,0,0,1,0,0,0,0
